# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416271777;sda;31.97;0.13;7423.02;232.20;1.27;39.78;0.32;1.02
axle;60;1416271837;sda;4.10;0.00;683.50;166.57;0.02;4.78;0.21;0.09
axle;60;1416271897;sda;2.44;0.00;367.46;150.36;0.02;6.47;0.19;0.05
axle;60;1416271957;sda;1.52;0.00;99.38;65.49;0.00;0.04;0.04;0.01
axle;60;1416272017;sda;1.18;0.00;69.76;58.93;0.00;0.06;0.06;0.01
axle;60;1416272077;sda;1.33;0.00;76.16;57.10;0.00;0.10;0.10;0.01
axle;60;1416272137;sda;1.73;0.00;128.71;74.23;0.00;2.15;0.15;0.03
axle;60;1416272197;sda;1.25;0.00;78.12;62.51;0.00;0.05;0.05;0.01
axle;60;1416272257;sda;1.08;0.00;58.29;53.78;0.00;0.00;0.00;0.00
axle;60;1416272317;sda;1.13;0.00;64.53;56.94;0.00;0.00;0.00;0.00
axle;60;1416272377;sda;1.48;0.00;61.74;41.62;0.00;0.04;0.04;0.01
