ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416271036.79146,template1,0,0,0,0,0,0,0,0,0,0
1416271036.79146,template0,0,0,0,0,0,0,0,0,0,0
1416271036.79146,postgres,0,6119,23,53709,177459,2034200,70144,0,0,0
1416271036.79146,dbt3,13,84310,39,5960581313,6467009577,160615451059,65654856009,1663505162,9682,14421874
1416271096.79328,template1,0,0,0,0,0,0,0,0,0,0
1416271096.79328,template0,0,0,0,0,0,0,0,0,0,0
1416271096.79328,postgres,0,6121,23,53709,177514,2034862,70155,0,0,0
1416271096.79328,dbt3,7,84394,39,5961072075,6468619448,160660866364,65654865038,1675105470,9761,14421884
1416271156.79853,template1,0,0,0,0,0,0,0,0,0,0
1416271156.79853,template0,0,0,0,0,0,0,0,0,0,0
1416271156.79853,postgres,0,6123,23,53709,177569,2035524,70166,0,0,0
1416271156.79853,dbt3,5,84430,39,5961576644,6470186831,160720876760,65654869037,1690105534,9762,14421884
1416271216.802,template1,0,0,0,0,0,0,0,0,0,0
1416271216.802,template0,0,0,0,0,0,0,0,0,0,0
1416271216.802,postgres,0,6125,23,53709,177624,2036186,70177,0,0,0
1416271216.802,dbt3,4,84453,39,5961576644,6470193312,160720886306,65654871907,1690105534,9762,14421884
1416271276.80115,template1,0,0,0,0,0,0,0,0,0,0
1416271276.80115,template0,0,0,0,0,0,0,0,0,0,0
1416271276.80115,postgres,0,6127,23,53709,177679,2036848,70188,0,0,0
1416271276.80115,dbt3,3,84470,39,5961576644,6470198912,160720894720,65654874284,1690105534,9762,14421884
1416271336.80668,template1,0,0,0,0,0,0,0,0,0,0
1416271336.80668,template0,0,0,0,0,0,0,0,0,0,0
1416271336.80668,postgres,0,6129,23,53709,177734,2037510,70199,0,0,0
1416271336.80668,dbt3,5,84496,39,5961576644,6470205374,160720903889,65654877092,1690105534,9762,14421884
1416271396.8067,template1,0,0,0,0,0,0,0,0,0,0
1416271396.8067,template0,0,0,0,0,0,0,0,0,0,0
1416271396.8067,postgres,0,6131,23,53709,177789,2038172,70210,0,0,0
1416271396.8067,dbt3,10,84525,39,5962642324,6472519400,160720912929,65654879769,1750091586,9762,14421884
1416271456.80974,template1,0,0,0,0,0,0,0,0,0,0
1416271456.80974,template0,0,0,0,0,0,0,0,0,0,0
1416271456.80974,postgres,0,6133,23,53709,177844,2038834,70221,0,0,0
1416271456.80974,dbt3,11,84550,39,5962642324,6472525612,160720921986,65654882467,1750091586,9762,14421884
1416271516.81257,template1,0,0,0,0,0,0,0,0,0,0
1416271516.81257,template0,0,0,0,0,0,0,0,0,0,0
1416271516.81257,postgres,0,6135,23,53709,177899,2039496,70232,0,0,0
1416271516.81257,dbt3,10,84579,39,5966845816,6472590741,160960875791,65654885696,1750091606,9764,14421884
1416271576.81441,template1,0,0,0,0,0,0,0,0,0,0
1416271576.81441,template0,0,0,0,0,0,0,0,0,0,0
1416271576.81441,postgres,0,6137,23,53709,177954,2040158,70243,0,0,0
1416271576.81441,dbt3,7,84606,39,5969971681,6472668059,161140843734,65654889045,1750091624,9764,14421884
1416271636.81628,template1,0,0,0,0,0,0,0,0,0,0
1416271636.81628,template0,0,0,0,0,0,0,0,0,0,0
1416271636.81628,postgres,0,6139,23,53709,178009,2040820,70254,0,0,0
1416271636.81628,dbt3,7,84630,39,5969971681,6472674342,161140852959,65654891768,1750091624,9764,14421884
1416271696.82083,template1,0,0,0,0,0,0,0,0,0,0
1416271696.82083,template0,0,0,0,0,0,0,0,0,0,0
1416271696.82083,postgres,0,6141,23,53709,178064,2041482,70265,0,0,0
1416271696.82083,dbt3,6,84656,39,5971014051,6472704175,161200848643,65654894894,1750091632,9764,14421884
