ctime,relname,pid,mode,granted
1416272541.13112,customer,21952,AccessShareLock,t
1416272541.13112,customer,21960,AccessShareLock,t
1416272541.13112,customer,21971,AccessShareLock,t
1416272541.13112,lineitem,21952,AccessShareLock,t
1416272541.13112,lineitem,21971,AccessShareLock,t
1416272541.13112,lineitem,21960,AccessShareLock,t
1416272541.13112,lineitem,21938,AccessShareLock,t
1416272541.13112,lineitem,21927,AccessShareLock,t
1416272541.13112,lineitem_l_orderkey_idx,21927,AccessShareLock,t
1416272541.13112,lineitem_l_orderkey_idx_l_returnflag,21927,AccessShareLock,t
1416272541.13112,lineitem_l_orderkey_idx_part1,21927,AccessShareLock,t
1416272541.13112,lineitem_l_orderkey_idx_part2,21927,AccessShareLock,t
1416272541.13112,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,21927,AccessShareLock,t
1416272541.13112,lineitem_l_partkey_l_quantity_l_shipmode_idx,21927,AccessShareLock,t
1416272541.13112,lineitem_l_shipdate_l_suppkey__idx,21927,AccessShareLock,t
1416272541.13112,nation,21952,AccessShareLock,t
1416272541.13112,nation,21927,AccessShareLock,t
1416272541.13112,nation,21971,AccessShareLock,t
1416272541.13112,orders,21960,AccessShareLock,t
1416272541.13112,orders,21971,AccessShareLock,t
1416272541.13112,orders,21952,AccessShareLock,t
1416272541.13112,orders,21927,AccessShareLock,t
1416272541.13112,orders_o_orderdate_o_orderkey_idx,21927,AccessShareLock,t
1416272541.13112,orders_o_orderkey_o_orderdate_idx,21927,AccessShareLock,t
1416272541.13112,part,21952,AccessShareLock,t
1416272541.13112,pg_locks,21942,AccessShareLock,t
1416272541.13112,pg_stat_all_indexes,21937,AccessShareLock,t
1416272541.13112,pg_stat_all_tables,21951,AccessShareLock,t
1416272541.13112,pg_stat_database,21941,AccessShareLock,t
1416272541.13112,pg_statio_all_indexes,21937,AccessShareLock,t
1416272541.13112,pg_statio_all_tables,21951,AccessShareLock,t
1416272541.13112,pk_lineitem,21927,AccessShareLock,t
1416272541.13112,pk_nation,21927,AccessShareLock,t
1416272541.13112,pk_orders,21927,AccessShareLock,t
1416272541.13112,pk_supplier,21927,AccessShareLock,t
1416272541.13112,region,21952,AccessShareLock,t
1416272541.13112,region,21971,AccessShareLock,t
1416272541.13112,supplier,21952,AccessShareLock,t
1416272541.13112,supplier,21971,AccessShareLock,t
1416272541.13112,supplier,21927,AccessShareLock,t
1416272541.13112,supplier_s_nationkey_s_suppkey_idx,21927,AccessShareLock,t
1416272541.13112,supplier_s_suppkey_idx_like,21927,AccessShareLock,t
1416272601.13282,customer,24832,AccessShareLock,t
1416272601.13282,customer,24892,AccessShareLock,t
1416272601.13282,customer,24872,AccessShareLock,t
